frame,cell_count,timestamp,density,density_per_1000px,growth_rate,per_capita_growth_rate,avg_speed,avg_direction
220,51,9.927644491195679,5.5338541666666664e-05,0.055338541666666664,0.0,0.0,14.091176381689495,17.262765747181728
221,51,9.974112510681152,5.5338541666666664e-05,0.055338541666666664,0.0,0.0,13.126357192110449,22.67217823451577
222,50,10.020093202590942,5.425347222222222e-05,0.05425347222222222,-10.816808421747584,-0.21633616843495168,16.728400783072527,22.810773301989272
223,49,10.058566808700562,5.3168402777777775e-05,0.053168402777777776,-23.68144720758158,-0.4832948409710527,12.574241759709642,6.876586008219094
224,51,10.103116750717163,5.5338541666666664e-05,0.055338541666666664,12.044775519346631,0.2361720690067967,14.779137504065734,0.30555806372524347
225,51,10.151882410049438,5.5338541666666664e-05,0.055338541666666664,21.432643321052442,0.4202479082559302,18.281371665170553,14.670125694511253
226,52,10.195268154144287,5.642361111111111e-05,0.05642361111111111,10.85170667846452,0.20868666689354848,17.73968175783568,-7.759851988629733
227,53,10.230382919311523,5.750868055555555e-05,0.05750868055555555,25.477541722980668,0.48070833439586164,17.431489152569164,34.310208473665476
228,53,10.268814325332642,5.750868055555555e-05,0.05750868055555555,13.596900883377907,0.2565452996863756,14.602392542443647,10.315185779091706
229,53,10.31321930885315,5.750868055555555e-05,0.05750868055555555,0.0,0.0,16.779147496913236,17.039697547838177
230,52,10.35038161277771,5.642361111111111e-05,0.05642361111111111,-12.259816788359572,-0.23576570746845332,16.59277305703587,16.72496612902227
